"","Day","Station","Min.Delay","Min.Gap","Bound","Line","TTC.clean_time.labeled","Month"
"5960","Monday","MCCOWAN STATION","12","17","N","SRT","Morning","May"
"5961","Monday","BAY STATION","9","12","E","BD","Morning","May"
"5962","Monday","LAWRENCE EAST STATION","5","10","S","SRT","Morning","May"
"5963","Monday","KENNEDY BD STATION","3","6","W","BD","Afternoon","May"
"5964","Monday","LAWRENCE EAST STATION","5","10","N","SRT","Afternoon","May"
"5965","Monday","SHEPPARD WEST STATION","3","6","S","YU","Afternoon","May"
"5966","Monday","SHEPPARD WEST STATION","4","7","S","YU","Afternoon","May"
"5967","Monday","CASTLE FRANK STATION","3","5","E","BD","Afternoon","May"
"5968","Monday","HIGH PARK STATION","4","7","W","BD","Evening","May"
"5969","Monday","VICTORIA PARK STATION","7","10","W","BD","Evening","May"
"5970","Monday","SPADINA BD STATION","6","11","E","BD","Evening","May"
"5971","Monday","BLOOR STATION","3","8","S","YU","Evening","May"
"5972","Monday","BLOOR STATION","5","10","S","YU","Evening","May"
"5973","Tuesday","KENNEDY BD STATION","4","8","E","BD","Night","May"
"5974","Tuesday","WILSON STATION","5","7","S","YU","Morning","May"
"5975","Tuesday","WILSON STATION","3","5","S","YU","Morning","May"
"5976","Tuesday","KENNEDY BD STATION","3","5","W","BD","Morning","May"
"5977","Tuesday","DAVISVILLE STATION","3","5","S","YU","Morning","May"
"5978","Tuesday","LAWRENCE STATION","4","6","N","YU","Morning","May"
"5979","Tuesday","KENNEDY SRT STATION","5","10","N","SRT","Morning","May"
"5980","Tuesday","UNION STATION","4","6","N","YU","Morning","May"
"5981","Tuesday","DOWNSVIEW PARK STATION","8","11","S","YU","Morning","May"
"5982","Tuesday","WELLESLEY STATION","5","8","N","YU","Afternoon","May"
"5983","Tuesday","VAUGHAN MC STATION","3","6","S","YU","Afternoon","May"
"5984","Tuesday","KENNEDY BD STATION","3","6","W","BD","Afternoon","May"
"5985","Tuesday","DOWNSVIEW PARK STATION","3","5","N","YU","Afternoon","May"
"5986","Tuesday","DAVISVILLE STATION","3","5","N","YU","Evening","May"
"5987","Tuesday","COXWELL STATION","4","6","E","BD","Evening","May"
"5988","Tuesday","MUSEUM STATION","4","6","N","YU","Evening","May"
"5989","Tuesday","ISLINGTON STATION","4","6","E","BD","Evening","May"
"5990","Tuesday","ROYAL YORK STATION","4","6","W","BD","Evening","May"
"5991","Tuesday","YORKDALE STATION","9","11","S","YU","Evening","May"
"5992","Tuesday","DON MILLS STATION","5","10","E","SHP","Evening","May"
"5993","Tuesday","MCCOWAN STATION","8","12","S","SRT","Evening","May"
"5994","Tuesday","KIPLING STATION","3","6","E","BD","Evening","May"
"5995","Tuesday","ST GEORGE BD STATION","5","8","E","BD","Evening","May"
"5996","Wednesday","OSSINGTON STATION","5","10","W","BD","Night","May"
"5997","Wednesday","WILSON STATION","8","10","S","YU","Morning","May"
"5998","Wednesday","KENNEDY SRT STATION","3","8","N","SRT","Morning","May"
"5999","Wednesday","SUMMERHILL STATION","9","11","S","YU","Morning","May"
"6000","Wednesday","CHESTER STATION","8","10","E","BD","Morning","May"
"6001","Wednesday","YORK UNIVERSITY STATIO","3","6","N","YU","Morning","May"
"6002","Wednesday","KENNEDY SRT STATION","5","10","N","SRT","Morning","May"
"6003","Wednesday","WILSON STATION","5","8","S","YU","Afternoon","May"
"6004","Wednesday","BLOOR STATION","4","7","S","YU","Afternoon","May"
"6005","Wednesday","KIPLING STATION","15","18","E","BD","Afternoon","May"
"6006","Wednesday","BAY STATION","4","7","E","BD","Afternoon","May"
"6007","Wednesday","WILSON STATION","5","8","S","YU","Afternoon","May"
"6008","Wednesday","MAIN STREET STATION","4","7","W","BD","Afternoon","May"
"6009","Wednesday","WILSON STATION","5","7","S","YU","Afternoon","May"
"6010","Wednesday","KENNEDY SRT STATION","10","15","N","SRT","Evening","May"
"6011","Wednesday","WOODBINE STATION","6","10","E","BD","Evening","May"
"6012","Wednesday","YORK UNIVERSITY STATIO","5","10","S","YU","Evening","May"
"6013","Thursday","DUPONT STATION","4","9","S","YU","Night","May"
"6014","Thursday","GREENWOOD STATION","4","8","E","BD","Morning","May"
"6015","Thursday","KENNEDY BD STATION","3","5","W","BD","Morning","May"
"6016","Thursday","SHEPPARD WEST STATION","3","5","S","YU","Morning","May"
"6017","Thursday","JANE STATION","3","6","E","BD","Morning","May"
"6018","Thursday","SPADINA BD STATION","4","7","E","BD","Afternoon","May"
"6019","Thursday","SHEPPARD WEST STATION","3","6","S","YU","Afternoon","May"
"6020","Thursday","SCARBOROUGH CTR STATIO","12","17","S","SRT","Afternoon","May"
"6021","Thursday","PAPE STATION","6","9","E","BD","Afternoon","May"
"6022","Thursday","MCCOWAN STATION","5","10","S","SRT","Afternoon","May"
"6023","Thursday","ROSEDALE STATION","4","7","N","YU","Afternoon","May"
"6024","Thursday","MUSEUM STATION","3","5","S","YU","Evening","May"
"6025","Thursday","BAY STATION","4","6","W","BD","Evening","May"
"6026","Thursday","KIPLING STATION","3","5","E","BD","Evening","May"
"6027","Thursday","ST GEORGE YUS STATION","4","6","S","YU","Evening","May"
"6028","Thursday","YORKDALE STATION","8","10","S","YU","Evening","May"
"6029","Thursday","UNION STATION","3","5","N","YU","Evening","May"
"6030","Thursday","KENNEDY BD STATION","8","13","W","BD","Evening","May"
"6031","Thursday","WELLESLEY STATION","12","17","N","YU","Evening","May"
"6032","Friday","KIPLING STATION","4","8","E","BD","Night","May"
"6033","Friday","ST PATRICK STATION","14","19","N","YU","Night","May"
"6034","Friday","BAYVIEW STATION","5","10","E","SHP","Night","May"
"6035","Friday","SHEPPARD STATION","6","9","N","YU","Morning","May"
"6036","Friday","JANE STATION","3","5","W","BD","Morning","May"
"6037","Friday","CHRISTIE STATION","5","7","E","BD","Morning","May"
"6038","Friday","SCARBOROUGH CTR STATIO","3","8","S","SRT","Morning","May"
"6039","Friday","KENNEDY BD STATION","4","7","E","BD","Morning","May"
"6040","Friday","CHRISTIE STATION","3","5","W","BD","Morning","May"
"6041","Friday","HIGHWAY 407 STATION","3","5","N","YU","Morning","May"
"6042","Friday","VAUGHAN MC STATION","4","6","N","YU","Morning","May"
"6043","Friday","MUSEUM STATION","3","6","S","YU","Afternoon","May"
"6044","Friday","BATHURST STATION","4","7","W","BD","Afternoon","May"
"6045","Friday","WILSON STATION","7","10","S","YU","Afternoon","May"
"6046","Friday","LAWRENCE WEST STATION","7","11","N","YU","Afternoon","May"
"6047","Friday","KIPLING STATION","3","6","E","BD","Afternoon","May"
"6048","Friday","KEELE STATION","4","7","E","BD","Afternoon","May"
"6049","Friday","KIPLING STATION","3","5","E","BD","Afternoon","May"
"6050","Friday","DAVISVILLE STATION","3","6","S","YU","Afternoon","May"
"6051","Friday","SPADINA BD STATION","7","9","E","BD","Afternoon","May"
"6052","Friday","SCARBOROUGH CTR STATIO","5","10","S","SRT","Evening","May"
"6053","Friday","VAUGHAN MC STATION","3","6","S","YU","Evening","May"
"6054","Friday","LAWRENCE WEST STATION","3","5","N","YU","Evening","May"
"6055","Friday","WILSON STATION","3","6","N","YU","Evening","May"
"6056","Friday","VAUGHAN MC STATION","4","9","S","YU","Evening","May"
"6057","Friday","VAUGHAN MC STATION","4","9","S","YU","Evening","May"
"6058","Friday","WILSON STATION","8","12","S","YU","Evening","May"
"6059","Friday","VAUGHAN MC STATION","5","9","N","YU","Evening","May"
"6060","Friday","GREENWOOD STATION","4","8","E","BD","Evening","May"
"6061","Friday","KIPLING STATION","3","7","E","BD","Evening","May"
"6062","Saturday","VAUGHAN MC STATION","3","8","S","YU","Night","May"
"6063","Saturday","WARDEN STATION","8","12","W","BD","Morning","May"
"6064","Saturday","WARDEN STATION","4","8","E","BD","Afternoon","May"
"6065","Saturday","BLOOR STATION","4","7","S","YU","Afternoon","May"
"6066","Saturday","KENNEDY BD STATION","3","8","W","BD","Afternoon","May"
"6067","Saturday","JANE STATION","14","18","W","BD","Afternoon","May"
"6068","Saturday","VAUGHAN MC STATION","3","6","S","YU","Afternoon","May"
"6069","Saturday","OSGOODE STATION","5","8","S","YU","Afternoon","May"
"6070","Saturday","YORKDALE STATION","3","7","N","YU","Afternoon","May"
"6071","Saturday","KENNEDY BD STATION","4","8","W","BD","Afternoon","May"
"6072","Saturday","OSSINGTON STATION","5","9","W","BD","Evening","May"
"6073","Saturday","DUFFERIN STATION","8","12","E","BD","Evening","May"
"6074","Saturday","BLOOR STATION","5","10","N","YU","Evening","May"
"6075","Saturday","BROADVIEW STATION","13","17","E","BD","Evening","May"
"6076","Saturday","WARDEN STATION","26","30","W","BD","Evening","May"
"6077","Saturday","SPADINA BD STATION","3","7","W","BD","Evening","May"
"6078","Saturday","CASTLE FRANK STATION","8","12","E","BD","Evening","May"
"6079","Saturday","KIPLING STATION","4","8","E","BD","Evening","May"
"6080","Saturday","LAWRENCE WEST STATION","8","12","N","YU","Evening","May"
"6081","Saturday","VAUGHAN MC STATION","3","8","S","YU","Evening","May"
"6082","Sunday","WILSON STATION","4","9","S","YU","Morning","May"
"6083","Sunday","NORTH YORK CTR STATION","4","8","N","YU","Evening","May"
"6084","Sunday","CHESTER STATION","4","8","E","BD","Evening","May"
"6085","Sunday","OLD MILL STATION","3","7","W","BD","Evening","May"
"6086","Sunday","COXWELL STATION","3","7","E","BD","Evening","May"
"6087","Monday","GREENWOOD STATION","3","8","E","BD","Morning","May"
"6088","Monday","UNION STATION","6","11","S","YU","Morning","May"
"6089","Monday","ROSEDALE STATION","9","14","S","YU","Morning","May"
"6090","Monday","BROADVIEW STATION","4","9","W","BD","Morning","May"
"6091","Monday","SHEPPARD STATION","3","8","N","YU","Morning","May"
"6092","Monday","WARDEN STATION","3","7","W","BD","Afternoon","May"
"6093","Monday","ST ANDREW STATION","3","7","S","YU","Afternoon","May"
"6094","Monday","BLOOR STATION","3","7","N","YU","Afternoon","May"
"6095","Monday","RUNNYMEDE STATION","3","7","E","BD","Evening","May"
"6096","Monday","GLENCAIRN STATION","3","7","N","YU","Evening","May"
"6097","Monday","KENNEDY BD STATION","5","9","W","BD","Evening","May"
"6098","Tuesday","VAUGHAN MC STATION","4","8","S","YU","Morning","May"
"6099","Tuesday","ST GEORGE YUS STATION","3","5","S","YU","Morning","May"
"6100","Tuesday","CHESTER STATION","4","6","W","BD","Morning","May"
"6101","Tuesday","MUSEUM STATION","4","7","S","YU","Afternoon","May"
"6102","Tuesday","VAUGHAN MC STATION","3","6","S","YU","Afternoon","May"
"6103","Tuesday","MCCOWAN STATION","5","10","S","SRT","Afternoon","May"
"6104","Tuesday","VICTORIA PARK STATION","8","11","W","BD","Afternoon","May"
"6105","Tuesday","WOODBINE STATION","5","7","E","BD","Evening","May"
"6106","Tuesday","VICTORIA PARK STATION","7","9","W","BD","Evening","May"
"6107","Tuesday","KENNEDY BD STATION","4","8","W","BD","Evening","May"
"6108","Wednesday","KENNEDY BD STATION","3","8","W","BD","Night","May"
"6109","Wednesday","DONLANDS STATION","5","7","W","BD","Morning","May"
"6110","Wednesday","ST GEORGE BD STATION","4","8","E","BD","Morning","May"
"6111","Wednesday","VICTORIA PARK STATION","4","6","W","BD","Morning","May"
"6112","Wednesday","PAPE STATION","5","7","W","BD","Morning","May"
"6113","Wednesday","WELLESLEY STATION","5","7","S","YU","Morning","May"
"6114","Wednesday","DUFFERIN STATION","4","6","E","BD","Morning","May"
"6115","Wednesday","ROYAL YORK STATION","3","6","E","BD","Morning","May"
"6116","Wednesday","PAPE STATION","3","6","E","BD","Afternoon","May"
"6117","Wednesday","KIPLING STATION","3","5","E","BD","Afternoon","May"
"6118","Wednesday","ST GEORGE YUS STATION","6","9","N","YU","Afternoon","May"
"6119","Wednesday","KENNEDY BD STATION","4","7","W","BD","Evening","May"
"6120","Wednesday","ST GEORGE BD STATION","4","7","W","BD","Evening","May"
"6121","Wednesday","WILSON STATION","4","9","S","YU","Evening","May"
"6122","Thursday","RUNNYMEDE STATION","4","8","E","BD","Morning","May"
"6123","Thursday","WARDEN STATION","3","5","W","BD","Morning","May"
"6124","Thursday","KENNEDY SRT STATION","19","24","N","SRT","Morning","May"
"6125","Thursday","VICTORIA PARK STATION","4","6","E","BD","Morning","May"
"6126","Thursday","BROADVIEW STATION","6","9","W","BD","Morning","May"
"6127","Thursday","MCCOWAN STATION","4","9","S","SRT","Afternoon","May"
"6128","Thursday","JANE STATION","4","7","W","BD","Afternoon","May"
"6129","Thursday","KIPLING STATION","39","43","W","BD","Afternoon","May"
"6130","Thursday","WILSON STATION","7","10","S","YU","Afternoon","May"
"6131","Thursday","KING STATION","3","5","S","YU","Afternoon","May"
"6132","Thursday","WILSON STATION","14","16","N","YU","Afternoon","May"
"6133","Thursday","WILSON STATION","3","5","N","YU","Evening","May"
"6134","Thursday","COXWELL STATION","12","14","W","BD","Evening","May"
"6135","Thursday","ST ANDREW STATION","13","15","N","YU","Evening","May"
"6136","Thursday","DAVISVILLE STATION","21","24","N","YU","Evening","May"
"6137","Thursday","LAWRENCE EAST STATION","8","15","N","SRT","Evening","May"
"6138","Thursday","WELLESLEY STATION","4","7","S","YU","Evening","May"
"6139","Thursday","VAUGHAN MC STATION","8","13","S","YU","Evening","May"
"6140","Thursday","DUFFERIN STATION","7","11","W","BD","Evening","May"
"6141","Friday","VICTORIA PARK STATION","4","8","E","BD","Night","May"
"6142","Friday","VICTORIA PARK STATION","4","8","W","BD","Night","May"
"6143","Friday","MCCOWAN STATION","8","13","S","SRT","Morning","May"
"6144","Friday","SHEPPARD STATION","3","7","S","YU","Morning","May"
"6145","Friday","VAUGHAN MC STATION","5","9","S","YU","Morning","May"
"6146","Friday","OLD MILL STATION","3","5","E","BD","Morning","May"
"6147","Friday","KENNEDY BD STATION","3","5","E","BD","Morning","May"
"6148","Friday","YORK MILLS STATION","4","6","S","YU","Morning","May"
"6149","Friday","ST PATRICK STATION","14","16","S","YU","Morning","May"
"6150","Friday","OLD MILL STATION","15","18","E","BD","Afternoon","May"
"6151","Friday","YORK MILLS STATION","7","11","N","YU","Afternoon","May"
"6152","Friday","YORK MILLS STATION","8","12","N","YU","Afternoon","May"
"6153","Friday","VAUGHAN MC STATION","3","6","S","YU","Afternoon","May"
"6154","Friday","VICTORIA PARK STATION","4","6","E","BD","Evening","May"
"6155","Friday","ISLINGTON STATION","3","6","E","BD","Evening","May"
"6156","Friday","KENNEDY BD STATION","3","7","W","BD","Evening","May"
"6157","Friday","WARDEN STATION","9","12","W","BD","Evening","May"
"6158","Friday","OSSINGTON STATION","7","11","E","BD","Evening","May"
"6159","Saturday","SHEPPARD STATION","3","8","N","YU","Night","May"
"6160","Saturday","MCCOWAN STATION","12","17","S","SRT","Morning","May"
"6161","Saturday","LAWRENCE STATION","9","14","S","YU","Morning","May"
"6162","Saturday","KEELE STATION","4","9","W","BD","Afternoon","May"
"6163","Saturday","BESSARION STATION","4","9","E","SHP","Afternoon","May"
"6164","Saturday","SCARBOROUGH CTR STATIO","3","9","S","SRT","Afternoon","May"
"6165","Saturday","MIDLAND STATION","5","11","S","SRT","Afternoon","May"
"6166","Saturday","KENNEDY SRT STATION","8","14","W","SRT","Afternoon","May"
"6167","Saturday","SUMMERHILL STATION","6","9","N","YU","Afternoon","May"
"6168","Saturday","VAUGHAN MC STATION","5","8","S","YU","Afternoon","May"
"6169","Saturday","MIDLAND STATION","9","15","N","SRT","Afternoon","May"
"6170","Saturday","MCCOWAN STATION","6","12","S","SRT","Afternoon","May"
"6171","Saturday","ST PATRICK STATION","3","6","S","YU","Evening","May"
"6172","Saturday","ST GEORGE YUS STATION","9","13","S","YU","Evening","May"
"6173","Saturday","MCCOWAN STATION","6","12","S","SRT","Evening","May"
"6174","Saturday","UNION STATION","3","6","N","YU","Evening","May"
"6175","Saturday","COXWELL STATION","5","9","W","BD","Evening","May"
"6176","Saturday","COXWELL STATION","3","7","E","BD","Evening","May"
"6177","Saturday","UNION STATION","5","10","N","YU","Evening","May"
"6178","Sunday","VICTORIA PARK STATION","7","10","W","BD","Night","May"
"6179","Sunday","KENNEDY BD STATION","3","7","W","BD","Night","May"
"6180","Sunday","SHEPPARD WEST STATION","4","9","N","YU","Morning","May"
"6181","Sunday","MAIN STREET STATION","3","7","W","BD","Morning","May"
"6182","Sunday","HIGH PARK STATION","5","9","W","BD","Morning","May"
"6183","Sunday","DUFFERIN STATION","9","13","W","BD","Afternoon","May"
"6184","Sunday","BLOOR STATION","3","7","N","YU","Afternoon","May"
"6185","Sunday","MCCOWAN STATION","9","15","S","SRT","Afternoon","May"
"6186","Sunday","SPADINA BD STATION","14","18","W","BD","Afternoon","May"
"6187","Sunday","CASTLE FRANK STATION","4","8","E","BD","Afternoon","May"
"6188","Sunday","CHESTER STATION","4","8","W","BD","Afternoon","May"
"6189","Sunday","KENNEDY SRT STATION","6","12","N","SRT","Afternoon","May"
"6190","Sunday","BLOOR STATION","3","7","S","YU","Evening","May"
"6191","Sunday","HIGH PARK STATION","3","7","E","BD","Evening","May"
"6192","Sunday","KING STATION","5","10","N","YU","Evening","May"
"6193","Sunday","PIONEER VILLAGE STATIO","8","13","S","YU","Evening","May"
"6194","Monday","WILSON STATION","3","5","S","YU","Morning","May"
"6195","Monday","LAWRENCE EAST STATION","15","20","S","SRT","Morning","May"
"6196","Monday","BESSARION STATION","4","9","E","SHP","Morning","May"
"6197","Monday","GREENWOOD STATION","3","5","W","BD","Morning","May"
"6198","Monday","DAVISVILLE STATION","3","6","S","YU","Morning","May"
